"";"Sample_names";"D0";"D1";"D2";"sd.D0";"sd.D1";"sd.D2"
"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep1.fcs";"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep1.fcs";10937,11;2364,00236681892;1378,01316563047;180,566834488429;17,2481666737752;10,3223835097632
"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep2.fcs";"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep2.fcs";10419,72;2231,88582489016;1306,22276241935;374,478683564825;70,7996383438257;40,861417694019
"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep3.fcs";"CYCLUS2_BEKKEN_0_8h_SYBR_START_rep3.fcs";11093,88;2401,70612694621;1408,15565923768;174,168575022168;17,432360288915;10,8130148282009
"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep1.fcs";8063,33;1763,06944696421;950,751844461828;470,797905451774;98,6234451975781;54,6097766733051
"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep2.fcs";8518,89;1877,18522049789;1010,49204044198;221,051614019455;39,1314551497273;21,7123594471318
"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_10_A_SYBR_OPERATION_rep3.fcs";8040,48;1786,57390017382;969,528924442676;290,432018158669;62,6421688899594;35,5078486291145
"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep1.fcs";7666,24;1736,01969273303;943,459610735716;128,932769263283;13,8609773153526;7,11094614773952
"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep2.fcs";8059,43;1794,08003632192;985,69791000379;118,044184075029;13,6772536462521;7,10009342498436
"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_10_B_SYBR_OPERATION_rep3.fcs";7641,5;1739,93312803323;960,21770228029;125,573070200565;13,9830536742536;7,9530557541405
"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep1.fcs";6595,71;1469,0850184519;804,17277697509;204,413588223741;42,5790208971913;23,8713347105225
"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep2.fcs";7361,33;1600,0516124084;873,212903000745;136,852944374019;19,4976197372205;10,4985166766453
"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_11_A_SYBR_OPERATION_rep3.fcs";6916,41;1581,32368239641;862,783506157752;131,896278119658;23,0281395444391;12,6198835310971
"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep1.fcs";7452,07;1668,32179866287;921,661693822414;131,629972255408;14,3284077724015;7,73417191565468
"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep2.fcs";7131,1;1575,84791292438;866,988682425244;223,534396151076;47,1024850645641;26,9680247699488
"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_11_B_SYBR_OPERATION_rep3.fcs";7414,44;1665,31748893665;916,366434423472;130,364703657071;13,2591795840003;6,84105478907344
"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep1.fcs";6997,64;1540,25486533645;839,084542673301;304,110842365813;64,320130069359;36,4228391369625
"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep2.fcs";7105,71;1599,14800093451;875,719949530177;123,905739262644;16,558801963158;9,16673176062504
"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_12_A_SYBR_OPERATION_rep3.fcs";7193,59;1605,60215385857;877,791834725872;145,610459650383;27,1589198097352;14,5028762726279
"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep1.fcs";6578,46;1457,09098619339;797,243506590684;393,250412933956;86,8513509556437;48,8057565628089
"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep2.fcs";7383,24;1585,33300399797;861,597117143362;128,01105697193;12,4451507286169;6,16467154288137
"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_12_B_SYBR_OPERATION_rep3.fcs";7190,26;1565,39215159655;856,310112284163;134,064255662964;15,0532223560962;8,19101866983641
"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep1.fcs";6934,62;1540,09238477188;855,769182303275;132,435444918296;20,1266355246398;11,2552088563305
"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep2.fcs";7100,88;1579,25199228558;874,853439579896;121,900297063799;13,6690307338699;6,86116712129957
"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_13_A_SYBR_OPERATION_rep3.fcs";6826,2;1520,77182802071;834,779628590266;195,46613543274;36,8994759600571;20,6496038631078
"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep1.fcs";6131,72;1378,96576053185;763,108963918301;287,944161253532;62,5700459886334;35,1009731514043
"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep2.fcs";7056,47;1582,85696450672;877,063346245007;118,435888551442;13,258252090711;6,93555075617845
"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_13_B_SYBR_OPERATION_rep3.fcs";6846,84;1556,65042740842;864,581087263462;165,452164041026;29,596021184707;16,367327990318
"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep1.fcs";7590,69;1665,91604589625;899,329026610967;134,874329460705;14,9027529077607;7,03289209731981
"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep2.fcs";7079,3;1602,35289276597;868,807953065464;221,332808506132;38,8766115269664;21,5396557465366
"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_14_A_SYBR_OPERATION_rep3.fcs";7168,16;1634,99771809992;892,507664311034;134,750028204116;14,064186408266;6,23451949563325
"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep1.fcs";7674,54;1651,71934935744;905,205555708864;200,596203273334;28,2718683437999;15,4130347856903
"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep2.fcs";7460,31;1668,0140400587;919,617767411022;151,757561507648;14,647834766507;7,74025258366986
"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_15_A_SYBR_OPERATION_rep3.fcs";7871,8;1713,49734159912;936,597456235315;154,385324052606;14,5392222769376;7,80212536227807
"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep1.fcs";7125,68;1631,12437467455;916,892140940677;303,873740393951;63,2746593975802;36,0258249102577
"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep2.fcs";7687,89;1722,7805662433;965,447206500811;177,042532982469;27,8604558135879;15,4502688494817
"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_15_B_SYBR_OPERATION_rep3.fcs";7642,2;1732,95948492454;965,726831134513;141,571340476964;13,7486872214314;7,3719667073354
"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep1.fcs";7900,72;1698,30130523253;959,574108019261;445,034105604857;89,6294128235273;52,3959668642024
"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep2.fcs";7952,21;1719,41243955733;962,445508033692;389,145614121371;79,2605484361524;44,7591103101783
"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_16_A_SYBR_OPERATION_rep3.fcs";8155,27;1770,20663365804;998,159912271185;177,185849755378;19,3157716921518;10,3933116253565
"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep1.fcs";7109,97;1546,98017550388;868,657853714289;147,072678728181;20,6491447668098;11,8127043268277
"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep2.fcs";6873,56;1493,65317369648;833,518473394768;209,072377395721;37,3657220489069;21,0793454710122
"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_16_B_SYBR_OPERATION_rep3.fcs";7210,82;1591,68340412152;887,012117308087;130,788624285235;11,8764579237747;5,77804360105658
"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep1.fcs";7228,45;1589,4531486036;892,145362811656;128,968352158915;11,6055983693773;5,98602117479818
"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep2.fcs";6812,41;1507,40981389798;845,504976987521;149,181747671704;23,132886247888;12,7452897244956
"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_17_A_SYBR_OPERATION_rep3.fcs";6939,49;1511,64405347942;848,171449198556;167,886114296976;29,3799286283194;16,8767606044236
"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep1.fcs";6645,9;1483,94852680664;848,17877742813;185,307524908944;33,2286103735193;19,0934316782255
"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep2.fcs";6502,71;1431,61195489478;809,037932693529;224,850805529966;45,6661557423914;25,7548279210479
"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_17_B_SYBR_OPERATION_rep3.fcs";6666,5;1481,0005247839;842,752924727316;127,317744563781;16,8714288453414;9,66620015845433
"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep1.fcs";6483,45;1388,01921553022;781,537372050591;382,402648204135;80,3200165808787;46,4964941641122
"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep2.fcs";6473,11;1415,25811615523;791,557029439858;111,765527924863;13,9733355878488;7,60153593082354
"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_18_A_SYBR_OPERATION_rep3.fcs";6171,31;1369,39378136757;764,80623232348;119,23575619568;21,1567418581058;12,3598431667817
"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep1.fcs";6590,32;1445,24898685915;803,298882528221;102,941277759054;12,0218069584596;5,41118668801791
"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep2.fcs";6497,86;1448,20038090839;809,253850671151;108,020669552198;9,72534266947272;4,84326749177957
"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_18_B_SYBR_OPERATION_rep3.fcs";6377,15;1415,04974385424;797,046449020992;120,719925882393;20,4641858377224;11,6545543897801
"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep1.fcs";6807,16;1545,52541273327;873,236674591257;109,729209392665;9,62410422550598;5,20075313656977
"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep2.fcs";7294,18;1582,59578176882;898,043823479017;126,41748856128;11,3650771323089;5,96461686984979
"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_19_A_SYBR_OPERATION_rep3.fcs";7014,57;1555,63094835111;874,195556097635;119,011437783233;11,8105172483814;5,51903904519568
"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep1.fcs";6689,05;1535,18248296677;869,602796333478;104,104296479322;10,1180738043635;5,7471077650094
"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep2.fcs";6372,3;1496,27994919867;856,256132309638;97,4356560541729;14,0848386249759;8,37703302691621
"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_19_B_SYBR_OPERATION_rep3.fcs";6511,43;1503,6566977625;851,261309645532;111,876307508865;11,4962787828908;5,82037118384359
"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep1.fcs";8303,06;1744,72931261167;982,627942522247;107,847518621094;10,3872074077178;6,1784604035949
"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep2.fcs";8265,28;1710,51481439293;960,371479080525;233,484326902452;47,0635122637656;26,7791831014805
"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_1_A_SYBR_OPERATION_rep3.fcs";8422,86;1772,44588842083;994,779574486057;123,893161859546;19,4341596432172;10,5853049087793
"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep1.fcs";10392,68;2300,18718794068;1339,9917260929;208,549627356913;31,338465508974;18,2340215207533
"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep2.fcs";10391,98;2318,83581391018;1341,67752319097;167,374495721964;17,1199088827086;10,2064610900648
"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-1_A_SYBR_PRECYCLE_rep3.fcs";10266,43;2325,04076819505;1336,62699007176;185,475596968192;16,5630394524775;10,5898477177828
"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep1.fcs";8361,86;1787,95412754066;1012,4364970026;139,777819370166;21,5866709435474;12,3539710631767
"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep2.fcs";8278,99;1748,70568343274;979,019672486956;113,31412448623;15,6361418698315;8,32506651809699
"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_1_B_SYBR_OPERATION_rep3.fcs";8414;1744,176411999;969,705681544103;103,495473965353;10,3480097155758;5,1608911503303
"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep1.fcs";"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep1.fcs";10043,72;2266,08664745395;1314,93513295962;184,316870326264;26,5973802155926;16,5340577452385
"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep2.fcs";"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep2.fcs";10227,5;2290,84785500323;1331,95292252814;203,805091083405;17,415933519875;10,360139582065
"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep3.fcs";"CYCLUS2_BEKKEN_-1_B_SYBR_PRECYCLE_rep3.fcs";10187,75;2291,77752415589;1323,8588563002;199,400484027254;27,4343922918069;16,501132022138
"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep1.fcs";8424,82;1749,68067399013;992,579693194028;100,453153059503;10,7515393509963;5,47414727729071
"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep2.fcs";8475,55;1744,61562539047;985,012639989636;97,8939206333554;10,8567058263278;5,58770275429399
"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_1_C_SYBR_OPERATION_rep3.fcs";8170,43;1690,14146656316;956,620294776118;186,630583904367;36,0928463091906;21,0234891410107
"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep1.fcs";6708,76;1432,85359784748;799,117381690704;164,552415277739;27,0658671717964;15,0908820057603
"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep2.fcs";6452,28;1376,92477670015;771,768130583915;226,983071499781;41,4654472879014;23,6568025631214
"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_20_A_SYBR_OPERATION_rep3.fcs";6474,85;1419,46075371506;792,874105173052;131,398182343716;21,2223470016894;12,1773767831196
"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep1.fcs";6517,97;1485,38995946847;836,961670983499;177,204980605837;35,4582780266241;20,5047549536029
"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep2.fcs";6641,38;1507,20708923785;853,955428354915;115,171701420448;12,6507376106284;6,83783378576987
"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_20_B_SYBR_OPERATION_rep3.fcs";6618,54;1521,63114056896;867,292553622735;132,355690043416;17,3632418481352;9,41613089138035
"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep1.fcs";6260,35;1410,22262188198;775,467421631166;188,849968509557;40,061024596342;22,7317066000106
"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep2.fcs";6032,42;1344,69170062884;738,696196562685;284,396976073938;63,0701518295576;35,4727226305103
"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_21_A_SYBR_OPERATION_rep3.fcs";6619,56;1464,76770128791;805,793811681442;106,540580782795;10,9108052851414;5,55394543494606
"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep1.fcs";6960,39;1586,30137798476;877,232705869826;140,706578784118;17,8347165889852;10,1040443652457
"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep2.fcs";6887,53;1589,79286972492;884,372267770475;125,234281862178;12,8408289854333;7,44648666721823
"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_21_B_SYBR_OPERATION_rep3.fcs";6582,48;1497,15730321296;826,032348910534;173,047344487985;33,0339061906731;18,6415672787448
"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep1.fcs";7441,27;1669,16359302456;918,388494953888;141,098064258067;14,8982319238723;7,59562284478854
"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep2.fcs";7016,56;1625,9108351374;898,001104245933;303,024362123582;63,692079361285;36,0436215260505
"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_22_A_SYBR_OPERATION_rep3.fcs";7503,67;1653,25592607681;906,140974404817;174,424598337077;24,6341347264777;13,2138337551877
"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep1.fcs";7268,33;1666,47674486436;923,491563171872;121,90856442764;14,7896855735355;8,33830807931713
"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep2.fcs";7371,59;1642,85140662134;908,482626012057;132,569028712356;15,8880502635598;8,04304656795254
"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_22_B_SYBR_OPERATION_rep3.fcs";7017,24;1578,55212482128;874,220020701245;161,783002191144;26,373676728255;14,8464964354773
"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep1.fcs";7251,12;1585,73220429055;868,874100974495;146,97249656815;18,9394990587879;10,5486923462045
"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep2.fcs";7077,67;1540,67484304007;844,111406926219;134,994504564542;21,5298549412473;12,6252640152938
"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_23_A_SYBR_OPERATION_rep3.fcs";7036,53;1588,14862403364;869,561746010612;130,890458866268;17,6607804160642;10,0604078531445
"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep1.fcs";6988,74;1585,12285958314;887,873609054147;157,448764794626;22,1723232170922;12,4577367719922
"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep2.fcs";7148,69;1645,66690688187;919,540005761859;118,111545890854;12,8363783518637;6,50008087280824
"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_23_B_SYBR_OPERATION_rep3.fcs";6914,78;1567,54262354438;867,701989559824;199,762110036064;37,7472811031744;20,7269208440591
"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep1.fcs";6791,73;1522,10498592744;834,925862827125;187,180831650502;39,0120803345712;22,2050940304396
"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep2.fcs";6995,28;1602,46050038623;882,861218257747;167,019993964311;29,8603184886395;16,448355234684
"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_24_A_SYBR_OPERATION_rep3.fcs";7120,16;1571,57493110077;859,600748547316;262,629120528351;52,6569324319649;29,9745822126516
"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep1.fcs";6983,16;1544,53518347338;828,122095423307;316,394962224768;65,2096114630217;35,6865384014444
"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep2.fcs";7183,93;1628,14380226651;880,789149804609;210,274003782366;49,038775978065;28,1364429164313
"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_24_B_SYBR_OPERATION_rep3.fcs";7080,75;1619,93455158153;891,690676066556;314,588086458172;72,8130112252466;40,8107137401005
"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep1.fcs";8316,58;1794,02389953654;961,089917261837;176,858796612987;20,739924744364;9,72607032854004
"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep2.fcs";7869,85;1773,55918979961;952,287354088582;212,139146969077;43,7335217996483;24,4381010309796
"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_25_A_SYBR_OPERATION_rep3.fcs";7852,25;1731,55905560281;926,988682301596;213,34239445719;37,3311418154956;20,2919431844775
"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep1.fcs";7787,85;1794,97368276881;994,697317343333;401,247005086529;87,7074413237591;50,7446576821354
"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep2.fcs";8405,84;1956,52884803098;1086,69622587399;177,423576946712;23,9478188445691;13,3494095055524
"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_25_B_SYBR_OPERATION_rep3.fcs";8671,61;1972,00069366961;1077,99342774566;175,345597854262;20,5249522816779;11,5565838185796
"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep1.fcs";8727,63;1989,97070129558;1099,52685350059;153,033280529089;19,1518308096665;10,8040359472658
"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep2.fcs";"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep2.fcs";8411,73;1973,3904457276;1086,75008380553;207,041149230648;39,6072897776125;22,4547073765763
"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep3.fcs";"CYCLUS2_BEKKEN_26_A_SYBR_OPERATION_rep3.fcs";8738,82;1989,457393267;1101,61258287099;214,447958415758;27,4745625397179;16,0578813697235
"CYCLUS2_BEKKEN_26_B_SYBR_OPERATION_rep1.fcs";"CYCLUS2_BEKKEN_26_B_SYBR_OPERATION_rep1.fcs";8837,47;1999,74642231749;1093,47682800211;141,712217632294;16,8582883532433;9,36009560011925
